timeframe,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
312.6,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,G:min,G:min,B:maj,C:min,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj
312.7,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,G:min,G:min,B:maj,C:min,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj
312.8,Eb:maj,Eb:maj,C:min,C:min,Eb:maj,Eb:maj,C:min,C:min,C:min,C:min,G:min,G:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Eb:maj,Eb:maj,Eb:maj,C:min,C:min,Eb:maj,Eb:maj,Eb:maj,C:min,C:min,C:min,Eb:maj,Eb:maj
312.9,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Eb:maj,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Eb:maj,Eb:maj
313.0,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Eb:maj,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:maj,Eb:maj
313.1,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
313.2,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
313.3,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
313.4,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
313.5,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
313.6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
313.7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
313.8,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
313.9,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
314.0,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
314.1,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,B:maj,G:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
314.2,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,B:maj,G:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
314.3,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,B:maj,G:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
314.4,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,B:maj,G:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
314.5,C:min,C:min,G:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,B:maj,G:min,E:hdim7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,C:min,G:min,G:min,G:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
314.6,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,B:maj,G:min,E:hdim7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,C:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,G:min,C:min,C:min
314.7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,B:maj,G:min,E:hdim7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min
314.8,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,B:maj,G:min,E:hdim7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
314.9,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,B:maj,G:min,E:hdim7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
315.0,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
315.1,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,C:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
315.2,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
315.3,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
315.4,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,C:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
315.5,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
315.6,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
315.7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
315.8,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
315.9,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,B:maj,C:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
316.0,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:maj,C:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
316.1,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,B:maj,C:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
316.2,G:min,G:min,C:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:maj,C:min,G:min7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,C:min,C:min,C:min,G:min,G:min,C:min,G:min,G:min,G:min,G:min
316.3,C:min,C:min,C:min,C:min,G:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,C:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min
316.4,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,C:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
316.5,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,C:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
316.6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,C:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
316.7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,C:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
316.8,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,C:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
316.9,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
317.0,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
317.1,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
317.2,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
317.3,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
317.4,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
317.5,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,C:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
317.6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,B:maj,G:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
317.7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,B:maj,G:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
317.8,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,B:maj,G:min,C:min6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
317.9,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,B:maj,G:min,C:min6,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,C:min,C:min,C:min,G:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
318.0,C:min,C:min,G:min,G:min,G:min,C:min,G:min,G:min,G:min,G:min,C:min,C:min,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,C:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,C:min,C:min
318.1,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min
318.2,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min
318.3,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,C:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
318.4,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,C:min,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
318.5,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,Ab:maj,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
318.6,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,Ab:maj,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
318.7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,Ab:maj,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
318.8,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,Ab:maj,C:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
318.9,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,Ab:maj,C:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
319.0,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,Ab:maj,C:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
319.1,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,Ab:maj,Ab:maj,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
319.2,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,Ab:maj,Ab:maj,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
319.3,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,Ab:maj,Ab:maj,B:maj,G:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
319.4,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,Ab:maj,Ab:maj,B:maj,C:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min
319.5,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,Ab:maj,Ab:maj,B:maj,C:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,G:min,G:min,G:min
319.6,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,Ab:maj,Ab:maj,C:maj,C:min,G:min7,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,C:min,G:min,G:min,G:min,G:min
319.7,G:min,G:min,C:min,G:min,G:min,G:min,G:min,G:min,G:min,G:min,Ab:maj,Ab:maj,B:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,C:min,C:min,C:min,G:min,G:min,C:min,C:min,G:min,G:min,G:min
319.8,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,C:min,C:min,Ab:maj,Ab:maj,C:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,G:min
319.9,C:min,C:min,C:min,C:min,C:min,C:min,G:min,G:min,C:min,C:min,Ab:maj,Ab:maj,C:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
320.0,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,Ab:maj,B:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
320.1,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,Ab:maj,C:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
320.2,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,Ab:maj,C:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
320.3,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,Ab:maj,B:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
320.4,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,Ab:maj,C:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
320.5,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,Ab:maj,C:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
320.6,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,Ab:maj,C:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
320.7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,Ab:maj,C:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
320.8,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,F:min7,B:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
320.9,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,F:min7,B:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
321.0,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,F:min7,B:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
321.1,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,F:min7,B:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
321.2,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,Ab:maj,F:min7,B:maj,C:min,Ab:maj7,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min,C:min
